40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.46,125,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.46,130,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.46,131,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.46,126,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.234,126,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.189,3584,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.248,3584,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.248,125,1
40.4427-86.9237,"40.4427,-86.9237",349,450,128.46.94.243,126,1
40.4427-86.9237,"40.4427,-86.9237",349,450,128.46.94.243,131,1
40.4427-86.9237,"40.4427,-86.9237",349,450,128.46.94.243,130,1
40.4427-86.9237,"40.4427,-86.9237",343,450,128.46.94.248,3584,1
40.4427-86.9237,"40.4427,-86.9237",343,450,128.46.94.248,125,1
40.4427-86.9237,"40.4427,-86.9237",343,450,128.46.94.248,130,1
40.4427-86.9237,"40.4427,-86.9237",343,450,128.46.94.248,131,1
40.4427-86.9237,"40.4427,-86.9237",343,450,128.46.94.248,126,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.189,125,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.189,130,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.189,131,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.189,126,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.152,131,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.152,126,1
40.4427-86.9237,"40.4427,-86.9237",346,450,128.46.94.152,125,1
40.4427-86.9237,"40.4427,-86.9237",352,450,128.46.94.248,3584,1
40.4427-86.9237,"40.4427,-86.9237",352,450,128.46.94.248,126,1
40.4427-86.9237,"40.4427,-86.9237",352,450,128.46.94.248,131,1
40.4427-86.9237,"40.4427,-86.9237",352,450,128.46.94.248,125,1
40.4427-86.9237,"40.4427,-86.9237",352,450,128.46.94.248,130,1
40.4427-86.9237,"40.4427,-86.9237",237,450,128.46.94.247,3584,2
40.4427-86.9237,"40.4427,-86.9237",237,450,128.46.94.247,125,2
40.4427-86.9237,"40.4427,-86.9237",237,450,128.46.94.247,130,2
40.4427-86.9237,"40.4427,-86.9237",237,450,128.46.94.247,126,2
40.4427-86.9237,"40.4427,-86.9237",237,450,128.46.94.247,131,2
40.4427-86.9237,"40.4427,-86.9237",233,450,128.46.22.143,3584,2
40.4427-86.9237,"40.4427,-86.9237",233,450,128.46.22.143,125,2
40.4427-86.9237,"40.4427,-86.9237",233,450,128.46.22.143,130,2
40.4427-86.9237,"40.4427,-86.9237",233,450,128.46.22.143,131,2
40.4427-86.9237,"40.4427,-86.9237",233,450,128.46.22.143,126,2
40.4427-86.9237,"40.4427,-86.9237",240,450,128.46.94.246,125,2
40.4427-86.9237,"40.4427,-86.9237",240,450,128.46.94.246,130,2
40.4427-86.9237,"40.4427,-86.9237",240,450,128.46.94.246,131,2
40.4427-86.9237,"40.4427,-86.9237",240,450,128.46.94.246,126,2
40.4427-86.9237,"40.4427,-86.9237",240,450,128.46.94.246,3584,2
40.4427-86.9237,"40.4427,-86.9237",335,450,128.46.94.246,126,3
40.4427-86.9237,"40.4427,-86.9237",335,450,128.46.94.246,131,3
40.4427-86.9237,"40.4427,-86.9237",335,450,128.46.94.246,130,3
40.4427-86.9237,"40.4427,-86.9237",335,450,128.46.94.246,125,3
40.4427-86.9237,"40.4427,-86.9237",335,450,128.46.94.246,3584,3
40.4427-86.9237,"40.4427,-86.9237",339,450,128.46.16.242,126,3
40.4427-86.9237,"40.4427,-86.9237",339,450,128.46.16.242,131,3
40.4427-86.9237,"40.4427,-86.9237",339,450,128.46.16.242,130,3
40.4427-86.9237,"40.4427,-86.9237",339,450,128.46.16.242,125,3
40.4427-86.9237,"40.4427,-86.9237",339,450,128.46.16.242,3584,3
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.94,126,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.94,131,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.94,130,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.94,3584,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.74,126,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.74,131,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.74,130,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.74,125,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.74,3584,4
41.1882-104.857,"41.1882,-104.857",236,450,65.49.14.94,125,4
42.3754-72.5031,"42.3754,-72.5031",178,450,128.119.246.137,126,5
42.3754-72.5031,"42.3754,-72.5031",178,450,128.119.246.137,131,5
42.3754-72.5031,"42.3754,-72.5031",178,450,128.119.246.137,130,5
42.3754-72.5031,"42.3754,-72.5031",178,450,128.119.246.137,125,5
42.3754-72.5031,"42.3754,-72.5031",178,450,128.119.246.137,3584,5
42.3754-72.5031,"42.3754,-72.5031",179,450,128.119.246.137,3584,5
42.3754-72.5031,"42.3754,-72.5031",179,450,128.119.246.137,126,5
42.3754-72.5031,"42.3754,-72.5031",179,450,128.119.246.137,131,5
42.3754-72.5031,"42.3754,-72.5031",179,450,128.119.246.137,130,5
42.3754-72.5031,"42.3754,-72.5031",179,450,128.119.246.137,125,5
42.3754-72.5031,"42.3754,-72.5031",56,450,128.119.246.137,126,6
42.3754-72.5031,"42.3754,-72.5031",56,450,128.119.246.137,125,6
42.3754-72.5031,"42.3754,-72.5031",56,450,128.119.246.137,3584,6
42.3754-72.5031,"42.3754,-72.5031",56,450,128.119.246.137,130,6
42.3754-72.5031,"42.3754,-72.5031",56,450,128.119.246.137,131,6
35.0903-106.63,"35.0903,-106.63",64,450,64.106.125.89,125,7
35.0903-106.63,"35.0903,-106.63",64,450,64.106.125.89,130,7
35.0903-106.63,"35.0903,-106.63",69,450,64.106.125.89,3584,7
35.0903-106.63,"35.0903,-106.63",69,450,64.106.125.89,125,7
35.0903-106.63,"35.0903,-106.63",69,450,64.106.125.89,130,7
35.0903-106.63,"35.0903,-106.63",69,450,64.106.125.89,131,7
35.0903-106.63,"35.0903,-106.63",69,450,64.106.125.89,126,7
35.0903-106.63,"35.0903,-106.63",64,450,64.106.125.89,126,7
35.0903-106.63,"35.0903,-106.63",64,450,64.106.125.89,3584,7
35.0903-106.63,"35.0903,-106.63",64,450,64.106.125.89,131,7
40.4427-86.9237,"40.4427,-86.9237",253,450,128.46.94.246,125,8
40.4427-86.9237,"40.4427,-86.9237",253,450,128.46.94.246,3584,8
40.4427-86.9237,"40.4427,-86.9237",253,450,128.46.94.246,130,8
40.4427-86.9237,"40.4427,-86.9237",253,450,128.46.94.246,131,8
40.4427-86.9237,"40.4427,-86.9237",254,450,128.46.94.71,3584,8
40.4427-86.9237,"40.4427,-86.9237",252,450,128.46.94.246,131,8
40.4427-86.9237,"40.4427,-86.9237",254,450,128.46.94.71,125,8
40.4427-86.9237,"40.4427,-86.9237",253,450,128.46.94.246,126,8
40.4427-86.9237,"40.4427,-86.9237",254,450,128.46.94.71,130,8
40.4427-86.9237,"40.4427,-86.9237",254,450,128.46.94.71,126,8
40.4427-86.9237,"40.4427,-86.9237",254,450,128.46.94.71,131,8
40.4427-86.9237,"40.4427,-86.9237",252,450,128.46.94.246,126,8
40.4427-86.9237,"40.4427,-86.9237",252,450,128.46.94.246,125,8
40.4427-86.9237,"40.4427,-86.9237",252,450,128.46.94.246,3584,8
40.4427-86.9237,"40.4427,-86.9237",252,450,128.46.94.246,130,8
55.66712.583,"55.667,12.583",133,450,93.160.60.22,126,9
55.66712.583,"55.667,12.583",133,450,93.160.60.22,3584,9
55.66712.583,"55.667,12.583",133,450,93.160.60.22,131,9
55.66712.583,"55.667,12.583",133,450,93.160.60.22,130,9
55.66712.583,"55.667,12.583",133,450,93.160.60.22,125,9
55.66712.583,"55.667,12.583",127,450,93.160.60.22,125,9
55.66712.583,"55.667,12.583",127,450,93.160.60.22,3584,9
55.66712.583,"55.667,12.583",127,450,93.160.60.22,130,9
55.66712.583,"55.667,12.583",127,450,93.160.60.22,131,9
55.66712.583,"55.667,12.583",127,450,93.160.60.22,126,9
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.251.41,3584,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.251.41,125,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.251.41,130,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.251.41,131,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.251.41,126,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.189.64,3584,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.189.64,125,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.189.64,130,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.189.64,131,10
40.4427-86.9237,"40.4427,-86.9237",99,450,128.46.94.85,3584,10
40.4427-86.9237,"40.4427,-86.9237",99,450,128.46.94.85,125,10
40.4427-86.9237,"40.4427,-86.9237",99,450,128.46.94.85,130,10
40.4427-86.9237,"40.4427,-86.9237",99,450,128.46.94.85,131,10
40.4427-86.9237,"40.4427,-86.9237",99,450,128.46.94.85,126,10
40.4427-86.9237,"40.4427,-86.9237",98,450,128.211.189.64,126,10
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.250,126,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.250,3584,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.250,130,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.250,131,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.250,125,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.222,3584,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.222,125,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.222,130,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.222,131,11
40.4427-86.9237,"40.4427,-86.9237",38,450,128.46.94.222,126,11
42.3754-72.5031,"42.3754,-72.5031",147,450,128.119.246.137,126,12
42.3754-72.5031,"42.3754,-72.5031",147,450,128.119.246.137,3584,12
42.3754-72.5031,"42.3754,-72.5031",147,450,128.119.246.137,125,12
42.3754-72.5031,"42.3754,-72.5031",147,450,128.119.246.137,130,12
42.3754-72.5031,"42.3754,-72.5031",147,450,128.119.246.137,131,12
42.3754-72.5031,"42.3754,-72.5031",148,450,128.119.246.137,3584,12
42.3754-72.5031,"42.3754,-72.5031",148,450,128.119.246.137,125,12
42.3754-72.5031,"42.3754,-72.5031",148,450,128.119.246.137,130,12
42.3754-72.5031,"42.3754,-72.5031",148,450,128.119.246.137,131,12
42.3754-72.5031,"42.3754,-72.5031",148,450,128.119.246.137,126,12
42.3754-72.5031,"42.3754,-72.5031",30,450,128.119.246.137,3584,13
42.3754-72.5031,"42.3754,-72.5031",30,450,128.119.246.137,125,13
42.3754-72.5031,"42.3754,-72.5031",30,450,128.119.246.137,130,13
42.3754-72.5031,"42.3754,-72.5031",30,450,128.119.246.137,131,13
42.3754-72.5031,"42.3754,-72.5031",30,450,128.119.246.137,126,13
40.4427-86.9237,"40.4427,-86.9237",15,450,128.46.94.226,126,14
40.4427-86.9237,"40.4427,-86.9237",15,450,128.46.94.226,131,14
40.4427-86.9237,"40.4427,-86.9237",15,450,128.46.94.226,130,14
40.4427-86.9237,"40.4427,-86.9237",15,450,128.46.94.226,125,14
40.4427-86.9237,"40.4427,-86.9237",15,450,128.46.94.226,3584,14
40.4427-86.9237,"40.4427,-86.9237",17,450,128.46.94.114,3584,14
40.4427-86.9237,"40.4427,-86.9237",17,450,128.46.94.114,125,14
40.4427-86.9237,"40.4427,-86.9237",17,450,128.46.94.114,130,14
40.4427-86.9237,"40.4427,-86.9237",17,450,128.46.94.114,131,14
40.4427-86.9237,"40.4427,-86.9237",17,450,128.46.94.114,126,14
40.4427-86.9237,"40.4427,-86.9237",353,450,128.46.94.248,130,15
40.4427-86.9237,"40.4427,-86.9237",353,450,128.46.94.248,125,15
40.4427-86.9237,"40.4427,-86.9237",353,450,128.46.94.248,131,15
40.4427-86.9237,"40.4427,-86.9237",353,450,128.46.94.248,3584,15
40.4427-86.9237,"40.4427,-86.9237",353,450,128.46.94.248,126,15
42.3754-72.5031,"42.3754,-72.5031",79,450,128.119.246.137,126,16
42.3754-72.5031,"42.3754,-72.5031",79,450,128.119.246.137,131,16
42.3754-72.5031,"42.3754,-72.5031",79,450,128.119.246.137,130,16
42.3754-72.5031,"42.3754,-72.5031",79,450,128.119.246.137,125,16
42.3754-72.5031,"42.3754,-72.5031",79,450,128.119.246.137,3584,16
42.3754-72.5031,"42.3754,-72.5031",328,451,128.119.246.137,125,1
42.3754-72.5031,"42.3754,-72.5031",328,451,128.119.246.137,131,1
42.3754-72.5031,"42.3754,-72.5031",328,451,128.119.246.137,126,1
42.3754-72.5031,"42.3754,-72.5031",328,451,128.119.246.137,3584,1
40.1245-88.1875,"40.1245,-88.1875",318,451,130.126.27.173,131,2
40.1245-88.1875,"40.1245,-88.1875",318,451,130.126.27.173,126,2
40.1245-88.1875,"40.1245,-88.1875",318,451,130.126.27.173,3584,2
40.1245-88.1875,"40.1245,-88.1875",318,451,128.174.161.154,131,2
40.1245-88.1875,"40.1245,-88.1875",318,451,130.126.27.173,125,2
40.1245-88.1875,"40.1245,-88.1875",318,451,128.174.161.154,125,2
40.1245-88.1875,"40.1245,-88.1875",318,451,128.174.161.154,3584,2
40.1245-88.1875,"40.1245,-88.1875",318,451,128.174.161.154,126,2
52.354.917,"52.35,4.917",265,451,193.172.215.34,126,3
52.354.917,"52.35,4.917",265,451,193.172.215.34,3584,3
52.354.917,"52.35,4.917",265,451,193.172.215.34,125,3
52.354.917,"52.35,4.917",265,451,193.172.215.34,131,3
50.6333.067,"50.633,3.067",274,451,194.57.171.11,3584,4
50.6333.067,"50.633,3.067",274,451,194.57.171.11,126,4
50.6333.067,"50.633,3.067",274,451,194.57.171.11,125,4
50.6333.067,"50.633,3.067",274,451,194.57.171.11,131,4
40.4427-86.9237,"40.4427,-86.9237",225,452,128.46.16.22,126,1
40.4427-86.9237,"40.4427,-86.9237",225,452,128.46.16.22,131,1
40.4427-86.9237,"40.4427,-86.9237",225,452,128.46.16.22,125,1
40.4427-86.9237,"40.4427,-86.9237",225,452,128.46.16.22,3584,1
42.3754-72.5031,"42.3754,-72.5031",328,452,128.119.246.137,125,2
42.3754-72.5031,"42.3754,-72.5031",328,452,128.119.246.137,131,2
42.3754-72.5031,"42.3754,-72.5031",328,452,128.119.246.137,126,2
42.3754-72.5031,"42.3754,-72.5031",328,452,128.119.246.137,3584,2
40.4427-86.9237,"40.4427,-86.9237",322,482,128.46.94.250,115,1
40.4427-86.9237,"40.4427,-86.9237",318,482,128.46.94.250,115,1
40.4427-86.9237,"40.4427,-86.9237",318,482,128.46.94.244,115,1
40.4427-86.9237,"40.4427,-86.9237",325,482,128.46.94.226,115,1
40.4427-86.9237,"40.4427,-86.9237",325,482,128.46.94.231,115,1
40.4427-86.9237,"40.4427,-86.9237",318,482,128.46.94.247,115,1
40.4427-86.9237,"40.4427,-86.9237",325,491,128.46.94.226,102,1
40.4427-86.9237,"40.4427,-86.9237",325,491,128.46.94.226,3575,1
40.4427-86.9237,"40.4427,-86.9237",325,491,128.46.94.231,102,1
40.4427-86.9237,"40.4427,-86.9237",325,491,128.46.94.231,3575,1
40.4427-86.9237,"40.4427,-86.9237",321,491,98.222.200.20,102,1
40.4427-86.9237,"40.4427,-86.9237",321,491,98.222.200.20,3575,1
40.4427-86.9237,"40.4427,-86.9237",322,491,98.222.200.20,3575,1
40.4427-86.9237,"40.4427,-86.9237",322,491,98.222.200.20,102,1
43.0725-89.3994,"43.0725,-89.3994",206,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",206,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",206,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",202,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",202,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",202,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",200,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",200,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",200,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",201,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",201,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",201,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",204,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",204,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",204,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",210,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",209,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",209,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",209,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",210,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",210,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",211,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",211,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",211,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",205,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",205,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",205,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",212,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",212,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",212,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",207,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",207,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",208,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",207,520,144.92.170.202,4752,1
43.0725-89.3994,"43.0725,-89.3994",208,520,144.92.170.202,6806,1
43.0725-89.3994,"43.0725,-89.3994",208,520,144.92.170.202,102,1
43.0725-89.3994,"43.0725,-89.3994",241,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",241,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",241,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",238,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",238,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",238,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",239,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",244,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",244,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",236,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",236,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",236,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",243,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",247,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",244,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",243,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",243,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",247,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",247,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",242,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",245,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",245,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",245,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",242,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",237,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",237,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",237,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",242,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",246,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",246,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",246,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",235,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",235,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",235,520,144.92.170.202,4752,2
43.0725-89.3994,"43.0725,-89.3994",239,520,144.92.170.202,6806,2
43.0725-89.3994,"43.0725,-89.3994",239,520,144.92.170.202,102,2
43.0725-89.3994,"43.0725,-89.3994",260,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",260,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",260,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",254,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",261,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",257,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",254,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",262,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",262,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",262,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",254,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",261,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",261,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",258,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",258,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",258,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",255,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",255,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",266,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",266,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",266,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",259,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",259,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",259,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",265,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",265,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",265,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",264,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",264,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",264,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",263,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",256,520,144.92.170.202,4752,3
43.0725-89.3994,"43.0725,-89.3994",256,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",263,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",263,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",256,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",255,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",257,520,144.92.170.202,102,3
43.0725-89.3994,"43.0725,-89.3994",257,520,144.92.170.202,6806,3
43.0725-89.3994,"43.0725,-89.3994",299,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",299,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",298,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",298,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",304,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",304,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",304,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",298,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",299,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",302,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",302,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",302,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",297,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",297,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",297,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",296,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",296,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",296,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",303,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",303,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",303,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",305,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",305,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",305,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",300,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",300,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",300,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",294,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",294,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",294,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",295,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",295,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",295,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",293,520,144.92.170.202,4752,4
43.0725-89.3994,"43.0725,-89.3994",293,520,144.92.170.202,102,4
43.0725-89.3994,"43.0725,-89.3994",293,520,144.92.170.202,6806,4
43.0725-89.3994,"43.0725,-89.3994",344,520,144.92.170.202,4752,5
43.0725-89.3994,"43.0725,-89.3994",346,520,144.92.170.202,102,5
43.0725-89.3994,"43.0725,-89.3994",344,520,144.92.170.202,6806,5
43.0725-89.3994,"43.0725,-89.3994",346,520,144.92.170.202,6806,5
43.0725-89.3994,"43.0725,-89.3994",339,520,144.92.170.202,4752,5
43.0725-89.3994,"43.0725,-89.3994",344,520,144.92.170.202,102,5
